uuid	obj_name	hist
a3881f5f-408a-4100-b535-56f531925cf7	Torus	"tensor([3.7126e-04, 5.2362e-03, 1.9379e-02, 6.3467e-02, 7.3884e-02, 7.0491e-02,
        6.3247e-02, 5.8278e-02, 5.6600e-02, 5.9575e-02, 7.0786e-02, 6.8693e-02,
        5.6874e-02, 4.7412e-02, 4.1645e-02, 3.8852e-02, 3.7359e-02, 3.5600e-02,
        2.9451e-02, 2.4651e-02, 2.1007e-02, 1.8029e-02, 1.4961e-02, 1.1534e-02,
        7.5934e-03, 3.1809e-03, 1.1266e-03, 5.3461e-04, 1.7721e-04, 1.9800e-06,
        0.0000e+00, 0.0000e+00, 1.0337e-04, 1.4579e-03, 5.3957e-03, 1.7671e-02,
        2.0572e-02, 1.9627e-02, 1.7610e-02, 1.6227e-02, 1.5759e-02, 1.6588e-02,
        1.9709e-02, 1.9127e-02, 1.5836e-02, 1.3201e-02, 1.1595e-02, 1.0818e-02,
        1.0402e-02, 9.9123e-03, 8.2002e-03, 6.8638e-03, 5.8491e-03, 5.0200e-03,
        4.1657e-03, 3.2114e-03, 2.1143e-03, 8.8568e-04, 3.1370e-04, 1.4885e-04,
        4.9342e-05, 5.5131e-07, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.9949e-03, 3.0401e-02, 3.5004e-02, 3.7836e-02, 3.9347e-02,
        4.2869e-02, 4.5452e-02, 4.6929e-02, 5.0841e-02, 5.1562e-02, 5.2972e-02,
        5.3738e-02, 5.3578e-02, 5.5175e-02, 5.3060e-02, 5.3214e-02, 5.2107e-02,
        5.1422e-02, 5.0014e-02, 4.6974e-02, 4.0206e-02, 2.6542e-02, 2.3761e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 2.1909e-03, 5.2699e-03, 6.7707e-03,
        8.4013e-03, 1.0435e-02, 1.3284e-02, 1.8837e-02, 2.8912e-02, 3.7425e-02,
        4.8005e-02, 3.7448e-02, 3.5156e-02, 3.4991e-02, 3.5975e-02, 3.8262e-02,
        4.1899e-02, 4.9054e-02, 5.7532e-02, 5.4896e-02, 5.8116e-02, 5.9210e-02,
        5.8771e-02, 6.0337e-02, 6.5097e-02, 7.5292e-02, 2.8686e-02, 1.7037e-02,
        7.6192e-03, 5.0897e-03])"
3bb36601-839f-4b4f-a802-4e7d3a28f322	Sphere	"tensor([4.5297e-03, 4.2372e-02, 4.6815e-02, 5.1410e-02, 4.8727e-02, 4.6622e-02,
        4.5536e-02, 4.4593e-02, 4.4763e-02, 4.6525e-02, 5.1256e-02, 6.0129e-02,
        6.0148e-02, 5.8163e-02, 5.4868e-02, 5.2096e-02, 4.9517e-02, 4.5753e-02,
        3.3557e-02, 2.4531e-02, 1.9239e-02, 1.6314e-02, 1.4541e-02, 1.2773e-02,
        1.0327e-02, 7.1384e-03, 4.6825e-03, 2.3968e-03, 6.6173e-04, 1.3895e-05,
        0.0000e+00, 0.0000e+00, 7.1891e-04, 6.7249e-03, 7.4300e-03, 8.1594e-03,
        7.7335e-03, 7.3994e-03, 7.2271e-03, 7.0774e-03, 7.1045e-03, 7.3840e-03,
        8.1349e-03, 9.5432e-03, 9.5462e-03, 9.2311e-03, 8.7082e-03, 8.2683e-03,
        7.8589e-03, 7.2616e-03, 5.3259e-03, 3.8934e-03, 3.0534e-03, 2.5892e-03,
        2.3078e-03, 2.0272e-03, 1.6390e-03, 1.1329e-03, 7.4317e-04, 3.8040e-04,
        1.0502e-04, 2.2052e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 5.9975e-03, 2.6022e-02, 2.9876e-02, 3.2202e-02, 3.3397e-02,
        3.6323e-02, 3.8325e-02, 3.9645e-02, 4.2717e-02, 4.3377e-02, 4.4601e-02,
        4.5863e-02, 4.6782e-02, 4.9273e-02, 4.9565e-02, 5.1562e-02, 5.2548e-02,
        5.4214e-02, 5.6300e-02, 5.7230e-02, 5.7629e-02, 5.4885e-02, 5.1668e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 3.7602e-03, 9.2834e-03, 1.1465e-02,
        1.4127e-02, 1.6990e-02, 2.0137e-02, 2.3989e-02, 3.1312e-02, 2.6160e-02,
        2.4093e-02, 2.2865e-02, 2.2786e-02, 2.2417e-02, 2.2626e-02, 2.3048e-02,
        3.0699e-02, 3.7814e-02, 4.2568e-02, 4.6584e-02, 5.0366e-02, 5.4696e-02,
        5.9761e-02, 6.6594e-02, 7.4745e-02, 7.0774e-02, 5.4064e-02, 4.1389e-02,
        3.6140e-02, 3.8747e-02])"
766b886b-e4e5-4681-8c9d-15d1bc5c017f	Cone	"tensor([5.1638e-06, 3.5262e-04, 1.2076e-03, 8.5034e-03, 4.3476e-02, 6.8436e-02,
        9.2369e-02, 1.1559e-01, 1.2593e-01, 1.1747e-01, 1.0581e-01, 8.4676e-02,
        6.4161e-02, 5.0522e-02, 3.6963e-02, 2.6878e-02, 1.9756e-02, 1.4839e-02,
        1.0078e-02, 6.0306e-03, 3.5380e-03, 2.0884e-03, 9.6638e-04, 2.7737e-04,
        6.3442e-05, 5.9015e-06, 2.9508e-06, 4.4262e-06, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 1.9296e-06, 1.3176e-04, 4.5125e-04, 3.1775e-03,
        1.6246e-02, 2.5573e-02, 3.4516e-02, 4.3193e-02, 4.7056e-02, 4.3896e-02,
        3.9538e-02, 3.1641e-02, 2.3975e-02, 1.8879e-02, 1.3812e-02, 1.0043e-02,
        7.3823e-03, 5.5451e-03, 3.7660e-03, 2.2535e-03, 1.3220e-03, 7.8038e-04,
        3.6111e-04, 1.0365e-04, 2.3706e-05, 2.2052e-06, 1.1026e-06, 1.6539e-06,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 8.0611e-03, 3.5065e-02, 4.0449e-02, 4.3793e-02, 4.5660e-02,
        4.9874e-02, 5.3115e-02, 5.5576e-02, 6.0772e-02, 6.3015e-02, 6.5801e-02,
        6.7385e-02, 6.6765e-02, 6.8071e-02, 6.4856e-02, 6.2050e-02, 5.4362e-02,
        4.3348e-02, 2.9091e-02, 1.5667e-02, 5.7928e-03, 1.0184e-03, 4.1371e-04,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.3543e-03,
        4.1717e-03, 4.4852e-03, 5.9591e-03, 9.1053e-03, 1.5841e-02, 2.4469e-02,
        3.6621e-02, 4.0295e-02, 4.7510e-02, 5.8608e-02, 7.4879e-02, 9.2590e-02,
        9.2301e-02, 8.5753e-02, 7.9219e-02, 7.5851e-02, 6.4781e-02, 5.7318e-02,
        5.4226e-02, 5.1841e-02, 1.1664e-02, 4.0868e-03, 2.2492e-03, 1.5639e-03,
        9.4498e-04, 3.1204e-04])"
2624d307-8c19-4e82-babd-2b3bbf8882b6	Cylinder	"tensor([2.0216e-04, 2.8809e-02, 5.2322e-02, 4.7745e-02, 4.5245e-02, 4.5230e-02,
        4.6405e-02, 4.8636e-02, 5.2125e-02, 5.6010e-02, 5.9466e-02, 6.4660e-02,
        6.9778e-02, 7.0102e-02, 6.6529e-02, 6.1721e-02, 4.6629e-02, 3.5795e-02,
        2.7903e-02, 2.1645e-02, 1.5347e-02, 1.1386e-02, 8.4863e-03, 6.6276e-03,
        5.1029e-03, 3.5069e-03, 2.0024e-03, 5.2880e-04, 5.6391e-05, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 5.2374e-05, 7.4639e-03, 1.3556e-02, 1.2370e-02,
        1.1722e-02, 1.1718e-02, 1.2022e-02, 1.2600e-02, 1.3504e-02, 1.4511e-02,
        1.5406e-02, 1.6752e-02, 1.8078e-02, 1.8162e-02, 1.7236e-02, 1.5990e-02,
        1.2081e-02, 9.2736e-03, 7.2291e-03, 5.6077e-03, 3.9760e-03, 2.9498e-03,
        2.1986e-03, 1.7171e-03, 1.3220e-03, 9.0856e-04, 5.1878e-04, 1.3700e-04,
        1.4610e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.8129e-03, 2.9611e-02, 3.4113e-02, 3.6785e-02, 3.7895e-02,
        4.0733e-02, 4.2802e-02, 4.4225e-02, 4.7424e-02, 4.8491e-02, 5.0004e-02,
        5.1229e-02, 5.1893e-02, 5.3893e-02, 5.3731e-02, 5.4961e-02, 5.4650e-02,
        5.4128e-02, 5.2552e-02, 4.9300e-02, 4.4624e-02, 3.6121e-02, 2.4020e-02,
        0.0000e+00, 2.2046e-03, 5.8743e-03, 7.0893e-03, 8.5778e-03, 1.0423e-02,
        1.2449e-02, 2.1018e-02, 2.7500e-02, 3.2716e-02, 3.0771e-02, 3.1929e-02,
        3.4140e-02, 3.5665e-02, 3.6640e-02, 3.7417e-02, 3.8273e-02, 3.8799e-02,
        3.9618e-02, 4.0153e-02, 4.1268e-02, 4.1991e-02, 4.3634e-02, 4.7039e-02,
        5.1216e-02, 4.5762e-02, 4.4670e-02, 4.4190e-02, 4.4745e-02, 4.7362e-02,
        5.0980e-02, 5.8860e-03])"
4d555614-c466-4dea-b845-6d0fe07c8465	Sphere	"tensor([1.5266e-03, 3.5388e-02, 1.0494e-01, 1.7297e-01, 1.6213e-01, 1.2306e-01,
        8.3717e-02, 5.8906e-02, 4.3797e-02, 3.4224e-02, 2.9294e-02, 2.5980e-02,
        2.3773e-02, 2.2673e-02, 1.7905e-02, 1.4336e-02, 1.1684e-02, 9.6791e-03,
        7.8521e-03, 6.3063e-03, 4.6573e-03, 2.7559e-03, 1.3675e-03, 6.4222e-04,
        3.0207e-04, 1.2322e-04, 1.4547e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 9.8354e-04, 2.2799e-02, 6.7608e-02, 1.1144e-01,
        1.0445e-01, 7.9281e-02, 5.3935e-02, 3.7951e-02, 2.8217e-02, 2.2049e-02,
        1.8873e-02, 1.6738e-02, 1.5316e-02, 1.4608e-02, 1.1535e-02, 9.2364e-03,
        7.5276e-03, 6.2359e-03, 5.0588e-03, 4.0629e-03, 3.0005e-03, 1.7755e-03,
        8.8099e-04, 4.1376e-04, 1.9461e-04, 7.9389e-05, 9.3723e-06, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 1.4188e-02, 6.1522e-02, 7.0395e-02, 7.5530e-02, 7.7635e-02,
        8.2676e-02, 8.5055e-02, 8.3836e-02, 8.4297e-02, 7.2953e-02, 6.3813e-02,
        5.3891e-02, 4.2807e-02, 3.2712e-02, 2.3452e-02, 1.6847e-02, 1.0524e-02,
        6.2238e-03, 6.8902e-03, 1.0906e-02, 1.1998e-02, 9.9417e-03, 1.9046e-03,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 9.0108e-04,
        3.4276e-03, 4.0634e-03, 4.3779e-03, 4.9555e-03, 5.4634e-03, 5.9259e-03,
        6.5976e-03, 6.9930e-03, 7.3366e-03, 7.7683e-03, 1.0853e-02, 1.5475e-02,
        1.8867e-02, 2.2692e-02, 2.4287e-02, 2.8914e-02, 4.4247e-02, 6.6704e-02,
        9.2232e-02, 1.0544e-01, 1.2108e-01, 1.6222e-01, 1.0933e-01, 6.2177e-02,
        3.7340e-02, 2.0330e-02])"
a16813b3-479c-45ff-8bc2-b8aea6e6b858	Torus	"tensor([0.0000e+00, 4.9601e-03, 4.3503e-02, 4.8574e-02, 4.4219e-02, 4.1245e-02,
        4.0711e-02, 4.2870e-02, 4.7447e-02, 5.2985e-02, 6.3994e-02, 6.6153e-02,
        6.2696e-02, 6.1392e-02, 5.9156e-02, 5.6681e-02, 5.3563e-02, 5.0776e-02,
        4.1914e-02, 3.0134e-02, 2.2776e-02, 1.7323e-02, 1.3862e-02, 1.1105e-02,
        8.4352e-03, 6.2118e-03, 4.5320e-03, 2.4182e-03, 3.3270e-04, 3.0430e-05,
        2.0287e-06, 0.0000e+00, 0.0000e+00, 6.7398e-04, 5.9111e-03, 6.6003e-03,
        6.0085e-03, 5.6043e-03, 5.5318e-03, 5.8251e-03, 6.4470e-03, 7.1996e-03,
        8.6955e-03, 8.9888e-03, 8.5191e-03, 8.3419e-03, 8.0381e-03, 7.7018e-03,
        7.2781e-03, 6.8994e-03, 5.6953e-03, 4.0946e-03, 3.0948e-03, 2.3538e-03,
        1.8836e-03, 1.5089e-03, 1.1462e-03, 8.4406e-04, 6.1581e-04, 3.2858e-04,
        4.5207e-05, 4.1348e-06, 2.7566e-07, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 5.8422e-03, 2.5407e-02, 2.9290e-02, 3.1707e-02, 3.3041e-02,
        3.6040e-02, 3.8107e-02, 3.9527e-02, 4.2872e-02, 4.4002e-02, 4.5787e-02,
        4.7253e-02, 4.8190e-02, 5.1073e-02, 5.1630e-02, 5.3976e-02, 5.4675e-02,
        5.5075e-02, 5.4117e-02, 5.4390e-02, 5.4066e-02, 5.1648e-02, 5.2286e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 5.8040e-03, 1.1671e-02,
        1.4191e-02, 1.7041e-02, 1.9688e-02, 2.2599e-02, 2.7081e-02, 4.1979e-02,
        4.7595e-02, 3.7350e-02, 3.5143e-02, 3.5709e-02, 4.7053e-02, 5.3348e-02,
        4.6542e-02, 4.3367e-02, 4.0602e-02, 3.9756e-02, 4.2933e-02, 4.8889e-02,
        6.1706e-02, 5.2768e-02, 5.0159e-02, 4.9708e-02, 5.0185e-02, 5.0331e-02,
        4.5036e-03, 2.3005e-03])"
6b420103-2c3b-48bd-a781-56b375feacf0	Cone	"tensor([4.4511e-04, 1.1636e-02, 1.9130e-02, 3.0773e-02, 5.6222e-02, 5.7814e-02,
        5.5208e-02, 5.3735e-02, 5.5782e-02, 6.4173e-02, 6.4285e-02, 6.0651e-02,
        5.6212e-02, 5.0665e-02, 4.8769e-02, 4.8290e-02, 4.6899e-02, 4.4634e-02,
        4.1516e-02, 3.2384e-02, 2.3194e-02, 1.8247e-02, 1.5105e-02, 1.3919e-02,
        1.2470e-02, 9.8311e-03, 5.1454e-03, 2.3320e-03, 4.7898e-04, 5.3220e-05,
        0.0000e+00, 0.0000e+00, 5.0721e-05, 1.3259e-03, 2.1799e-03, 3.5066e-03,
        6.4065e-03, 6.5879e-03, 6.2910e-03, 6.1231e-03, 6.3563e-03, 7.3126e-03,
        7.3253e-03, 6.9112e-03, 6.4054e-03, 5.7733e-03, 5.5572e-03, 5.5026e-03,
        5.3441e-03, 5.0861e-03, 4.7308e-03, 3.6902e-03, 2.6430e-03, 2.0793e-03,
        1.7212e-03, 1.5861e-03, 1.4210e-03, 1.1203e-03, 5.8632e-04, 2.6573e-04,
        5.4580e-05, 6.0644e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 5.6963e-03, 2.4750e-02, 2.8497e-02, 3.0788e-02, 3.2035e-02,
        3.4945e-02, 3.7133e-02, 3.8766e-02, 4.2353e-02, 4.3911e-02, 4.6064e-02,
        4.7544e-02, 4.8403e-02, 5.1133e-02, 5.1614e-02, 5.3462e-02, 5.4075e-02,
        5.5241e-02, 5.5826e-02, 5.5543e-02, 5.4541e-02, 5.2668e-02, 5.5015e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 1.0136e-03,
        1.2591e-02, 1.5973e-02, 1.9087e-02, 2.2778e-02, 2.6443e-02, 3.0926e-02,
        3.6339e-02, 4.3188e-02, 5.3353e-02, 4.4088e-02, 4.2082e-02, 4.2762e-02,
        4.4630e-02, 4.8546e-02, 6.1000e-02, 5.4357e-02, 4.9768e-02, 5.3307e-02,
        7.5596e-02, 7.4278e-02, 4.9925e-02, 2.4909e-02, 2.2976e-02, 2.1165e-02,
        1.7993e-02, 1.0927e-02])"
562773cf-cfc6-4784-a812-df4dae7eef67	Cube	"tensor([8.9316e-06, 4.8548e-03, 2.4579e-02, 3.0951e-02, 3.8692e-02, 6.0333e-02,
        6.4125e-02, 5.9122e-02, 6.1039e-02, 6.6928e-02, 7.7398e-02, 8.1033e-02,
        7.4913e-02, 6.9712e-02, 6.3221e-02, 5.8321e-02, 4.7828e-02, 3.5316e-02,
        2.5691e-02, 1.9017e-02, 1.3312e-02, 8.7272e-03, 6.0249e-03, 3.9805e-03,
        2.4701e-03, 1.4023e-03, 6.2224e-04, 3.2650e-04, 5.0613e-05, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 2.4809e-06, 1.3485e-03, 6.8271e-03, 8.5971e-03,
        1.0747e-02, 1.6758e-02, 1.7812e-02, 1.6422e-02, 1.6954e-02, 1.8590e-02,
        2.1499e-02, 2.2508e-02, 2.0808e-02, 1.9364e-02, 1.7561e-02, 1.6200e-02,
        1.3285e-02, 9.8095e-03, 7.1362e-03, 5.2824e-03, 3.6976e-03, 2.4241e-03,
        1.6735e-03, 1.1057e-03, 6.8611e-04, 3.8950e-04, 1.7284e-04, 9.0691e-05,
        1.4058e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.9907e-03, 3.0405e-02, 3.5046e-02, 3.7891e-02, 3.9432e-02,
        4.2873e-02, 4.5230e-02, 4.6801e-02, 5.0642e-02, 5.1883e-02, 5.3741e-02,
        5.5136e-02, 5.5819e-02, 5.7685e-02, 5.5554e-02, 5.4863e-02, 5.2848e-02,
        5.1286e-02, 4.8954e-02, 4.4487e-02, 3.7416e-02, 2.8187e-02, 1.6829e-02,
        7.7904e-04, 2.4215e-03, 4.0827e-03, 5.7123e-03, 9.0199e-03, 1.1881e-02,
        1.3308e-02, 1.4922e-02, 1.8343e-02, 2.4359e-02, 3.1353e-02, 4.8744e-02,
        4.6154e-02, 4.6366e-02, 4.3040e-02, 4.5366e-02, 4.2550e-02, 4.2110e-02,
        4.2166e-02, 4.2917e-02, 4.7632e-02, 6.5404e-02, 7.3423e-02, 6.1291e-02,
        4.6679e-02, 3.9977e-02, 3.3929e-02, 3.1226e-02, 2.9265e-02, 2.7268e-02,
        6.5499e-03, 1.7625e-03])"
0d86e499-ea7c-4365-ad30-684492320343	Torus	"tensor([1.4495e-03, 1.9133e-02, 2.4488e-02, 4.4784e-02, 5.7051e-02, 6.2499e-02,
        6.9092e-02, 6.5493e-02, 6.1813e-02, 6.2572e-02, 5.8486e-02, 5.1671e-02,
        4.7993e-02, 4.3754e-02, 4.0487e-02, 3.8057e-02, 3.6380e-02, 3.4677e-02,
        3.3351e-02, 3.2198e-02, 2.9287e-02, 2.5918e-02, 1.9938e-02, 1.5191e-02,
        1.1281e-02, 7.3716e-03, 3.5907e-03, 1.6149e-03, 3.7616e-04, 5.5115e-06,
        0.0000e+00, 0.0000e+00, 2.8999e-04, 3.8277e-03, 4.8989e-03, 8.9593e-03,
        1.1413e-02, 1.2503e-02, 1.3822e-02, 1.3102e-02, 1.2366e-02, 1.2518e-02,
        1.1701e-02, 1.0337e-02, 9.6013e-03, 8.7534e-03, 8.0998e-03, 7.6136e-03,
        7.2781e-03, 6.9374e-03, 6.6722e-03, 6.4415e-03, 5.8590e-03, 5.1851e-03,
        3.9887e-03, 3.0391e-03, 2.2568e-03, 1.4748e-03, 7.1836e-04, 3.2307e-04,
        7.5254e-05, 1.1026e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.3116e-03, 2.7407e-02, 3.1509e-02, 3.3973e-02, 3.5335e-02,
        3.8433e-02, 4.0768e-02, 4.2469e-02, 4.6018e-02, 4.7021e-02, 4.8420e-02,
        4.9424e-02, 4.9848e-02, 5.1419e-02, 5.0615e-02, 5.0712e-02, 4.9409e-02,
        4.9313e-02, 4.9093e-02, 4.8180e-02, 4.7109e-02, 4.9452e-02, 5.7762e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 5.3186e-03, 9.4522e-03, 1.1285e-02, 1.3542e-02,
        2.8339e-02, 3.4536e-02, 4.0801e-02, 3.9461e-02, 4.1544e-02, 4.6069e-02,
        5.2013e-02, 6.0878e-02, 7.8719e-02, 7.6964e-02, 6.7842e-02, 6.6901e-02,
        6.6059e-02, 6.6685e-02, 5.8136e-02, 5.1056e-02, 2.7708e-02, 2.0895e-02,
        1.8870e-02, 1.6926e-02])"
dd3ad095-ef5d-4274-a67d-625877799837	Cube	"tensor([2.9182e-03, 3.4526e-02, 3.8546e-02, 4.3927e-02, 3.9862e-02, 3.8232e-02,
        3.9652e-02, 4.3828e-02, 4.8679e-02, 5.2445e-02, 5.9211e-02, 6.8126e-02,
        6.8383e-02, 6.4707e-02, 6.1076e-02, 5.7543e-02, 5.4882e-02, 5.1509e-02,
        4.0653e-02, 2.6395e-02, 1.8482e-02, 1.3256e-02, 1.0029e-02, 7.4532e-03,
        5.9100e-03, 4.5461e-03, 3.1615e-03, 1.7031e-03, 3.5035e-04, 1.1122e-05,
        0.0000e+00, 0.0000e+00, 5.7860e-04, 6.8456e-03, 7.6428e-03, 8.7096e-03,
        7.9036e-03, 7.5805e-03, 7.8620e-03, 8.6900e-03, 9.6518e-03, 1.0399e-02,
        1.1740e-02, 1.3508e-02, 1.3559e-02, 1.2830e-02, 1.2110e-02, 1.1409e-02,
        1.0882e-02, 1.0213e-02, 8.0604e-03, 5.2336e-03, 3.6646e-03, 2.6284e-03,
        1.9886e-03, 1.4778e-03, 1.1718e-03, 9.0139e-04, 6.2684e-04, 3.3768e-04,
        6.9465e-05, 2.2052e-06, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 6.2962e-03, 2.7330e-02, 3.1365e-02, 3.3780e-02, 3.5005e-02,
        3.7847e-02, 4.0011e-02, 4.1607e-02, 4.4787e-02, 4.5935e-02, 4.7339e-02,
        4.8654e-02, 4.9674e-02, 5.2154e-02, 5.2453e-02, 5.4156e-02, 5.4447e-02,
        5.4698e-02, 5.3958e-02, 5.1857e-02, 4.9403e-02, 4.3374e-02, 4.3872e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 3.2296e-03, 1.2031e-02,
        1.7919e-02, 2.1730e-02, 2.5554e-02, 2.9546e-02, 3.8641e-02, 3.8145e-02,
        3.6287e-02, 3.5906e-02, 3.7127e-02, 3.8076e-02, 4.1456e-02, 4.1690e-02,
        4.0002e-02, 3.9472e-02, 3.9335e-02, 3.9526e-02, 4.0087e-02, 4.0808e-02,
        4.2297e-02, 4.5032e-02, 6.4661e-02, 5.0708e-02, 4.0418e-02, 3.6906e-02,
        3.4038e-02, 2.9372e-02])"
fc169c1c-a926-4f06-b8d5-beef84b2b2e5	Cube	"tensor([2.4184e-03, 5.0387e-02, 7.3899e-02, 9.3255e-02, 9.1566e-02, 9.3364e-02,
        8.1280e-02, 6.4914e-02, 5.0082e-02, 3.9816e-02, 3.3558e-02, 2.9638e-02,
        2.6902e-02, 2.5557e-02, 2.4621e-02, 2.4361e-02, 2.4257e-02, 2.4136e-02,
        2.4084e-02, 2.3641e-02, 2.2983e-02, 2.2408e-02, 1.8188e-02, 1.4203e-02,
        1.0263e-02, 6.4669e-03, 2.5315e-03, 9.2749e-04, 1.8890e-04, 8.0396e-05,
        2.5491e-05, 0.0000e+00, 1.0199e-03, 2.1250e-02, 3.1166e-02, 3.9329e-02,
        3.8617e-02, 3.9375e-02, 3.4279e-02, 2.7376e-02, 2.1122e-02, 1.6792e-02,
        1.4152e-02, 1.2499e-02, 1.1345e-02, 1.0778e-02, 1.0383e-02, 1.0274e-02,
        1.0230e-02, 1.0179e-02, 1.0157e-02, 9.9702e-03, 9.6926e-03, 9.4503e-03,
        7.6704e-03, 5.9900e-03, 4.3283e-03, 2.7273e-03, 1.0676e-03, 3.9115e-04,
        7.9664e-05, 3.3906e-05, 1.0751e-05, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 8.7302e-03, 3.7842e-02, 4.3191e-02, 4.6135e-02, 4.7476e-02,
        5.0845e-02, 5.3117e-02, 5.4162e-02, 5.7009e-02, 5.6105e-02, 5.5496e-02,
        5.4275e-02, 5.1902e-02, 5.0048e-02, 4.3833e-02, 3.8865e-02, 3.3992e-02,
        3.1640e-02, 3.1078e-02, 3.2941e-02, 3.6103e-02, 4.1964e-02, 4.3251e-02,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00,
        0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 0.0000e+00, 6.0395e-03,
        1.1994e-02, 1.3189e-02, 1.5517e-02, 1.8783e-02, 2.3751e-02, 3.0972e-02,
        4.0096e-02, 4.8850e-02, 6.5164e-02, 6.7794e-02, 8.3100e-02, 7.6101e-02,
        7.0477e-02, 7.0962e-02, 7.4759e-02, 8.1048e-02, 6.6299e-02, 5.2126e-02,
        4.6080e-02, 3.6899e-02])"
